date,period,track,market_id,selection_id,model_odds,preoff_lay,bsp,win,preoff_value,gate_on,hist_n,hist_brier_adv
2024-03-22,2024,Mount Gambier,226413720,67289356,3.5,2.32,2.16,1.0,-0.14532019704433502,False,50,-0.03953388188254825
2024-03-22,2024,Mount Gambier,226413732,45942762,4.8,3.45,3.21,0.0,-0.08152173913043478,False,50,-0.03953388188254825
2024-03-22,2024,Mount Gambier,226413750,38276525,5.04,3.15,2.98,0.0,-0.11904761904761904,False,50,-0.03953388188254825
2024-03-23,2024,Morphettville,226414104,9521371,3.85,2.98,2.98,1.0,-0.07583021005839802,False,50,-0.040217660440070524
2024-03-27,2024,Strathalbyn,226646606,1405464,5.93,4.0,3.98,1.0,-0.08136593591905564,False,50,-0.03955112671979183
2024-03-27,2024,Strathalbyn,226646634,57305565,4.69,3.25,3.23,0.0,-0.09447269148761689,False,50,-0.03955112671979183
2024-03-30,2024,Oakbank,226736666,60490286,3.62,2.82,2.8,0.0,-0.07836683515536225,False,50,-0.04353435484068863
2024-03-30,2024,Oakbank,226736673,42571687,5.37,3.15,2.9,1.0,-0.13124057816795245,False,50,-0.04353435484068863
2024-03-30,2024,Oakbank,226736680,67530884,3.61,2.84,2.87,1.0,-0.07510436580703056,False,50,-0.04353435484068863
2024-03-30,2024,Oakbank,226736694,54670688,5.27,3.45,3.74,0.0,-0.10010175178065617,False,50,-0.04353435484068863
2024-03-30,2024,Oakbank,226736701,53751273,6.79,4.6,4.24,1.0,-0.07011589934046233,False,50,-0.04353435484068863
2024-03-30,2024,Clare,226779846,67530633,3.08,2.08,2.02,1.0,-0.15609390609390605,False,50,-0.04353435484068863
2024-03-31,2024,Penola,226829115,65260443,5.49,3.55,3.47,0.0,-0.09954077836783912,False,50,-0.05097165648346075
2024-04-01,2024,Oakbank,226730262,630430,5.85,4.1,3.83,0.0,-0.07296226808421932,False,50,-0.0466324957377689
2024-04-03,2024,Murray Bridge,226958609,67222542,4.7,3.15,3.55,1.0,-0.10469436001350893,False,50,-0.04380753882163091
2024-04-03,2024,Murray Bridge,226958616,4827507,5.31,3.65,3.66,1.0,-0.08564868560224953,False,50,-0.04380753882163091
2024-04-10,2024,Gawler,227312862,68063568,5.03,3.05,2.94,0.0,-0.12906169540136236,False,50,-0.051136729556488736
2024-04-13,2024,Morphettville,227403514,64205535,4.59,3.05,2.92,0.0,-0.11000392871173972,False,50,-0.050756456271745076
2024-04-24,2024,Mount Gambier,227955350,68569513,4.4,2.38,2.6,1.0,-0.1928953399541635,False,50,-0.05014782196679968
2024-04-25,2024,Gawler,228003620,68599930,2.87,2.22,2.45,0.0,-0.10201839470132151,False,50,-0.05630981685972514
2024-04-28,2024,Strathalbyn,228146731,61791107,3.22,2.38,2.34,0.0,-0.10960906101571066,False,50,-0.05152403875663736
2024-05-04,2024,Morphettville,228372821,48198693,4.43,3.2,2.99,0.0,-0.08676636568848756,False,50,-0.05049930124918589
2024-05-04,2024,Morphettville,228372856,68890283,4.06,3.15,3.05,1.0,-0.07115489874110559,False,50,-0.05049930124918589
2024-05-05,2024,Port Augusta,228448323,46652556,5.71,3.95,4.19,0.0,-0.07803320845064174,False,50,-0.050264540179042916
2024-05-08,2024,Gawler,228579903,53882874,3.12,2.16,2.12,1.0,-0.14245014245014243,False,50,-0.047370028785397145
2024-05-08,2024,Gawler,228579924,69066733,4.37,2.44,2.32,0.0,-0.18100311362869043,False,50,-0.047370028785397145
2024-05-08,2024,Gawler,228579931,51936167,3.86,2.8,2.53,0.0,-0.09807549962990375,False,50,-0.047370028785397145
2024-05-17,2024,Port Augusta,228960957,37173712,5.41,3.1,3.12,0.0,-0.13773776161230694,False,50,-0.05065215600206224
2024-05-25,2024,Murray Bridge,229233968,69641810,4.6,2.68,2.83,0.0,-0.1557430240103828,False,50,-0.046926064441835946
2024-05-31,2024,Port Augusta,229466388,22636222,4.01,3.05,2.9,0.0,-0.07849229385552514,False,50,-0.04244192266731933
2024-05-31,2024,Port Augusta,229466394,2779205,5.03,3.5,3.6,0.0,-0.08690712865663164,False,50,-0.04244192266731933
2024-06-01,2024,Morphettville,229470763,68450227,5.8,4.1,3.95,0.0,-0.07148864592094198,False,50,-0.03155653149198942
2024-06-02,2024,Penola,229522150,69322915,4.04,2.04,1.93,1.0,-0.242671325956125,False,50,-0.03266973586466265
2024-06-09,2024,Port Augusta,229700326,26222525,5.94,3.7,3.85,0.0,-0.1019201019201019,False,50,-0.03419182114281097
2024-06-09,2024,Port Augusta,229700344,41119955,6.56,4.4,4.4,0.0,-0.07483370288248337,False,50,-0.03419182114281097
2024-06-12,2024,Mount Gambier,229786599,64575162,5.28,3.5,3.79,0.0,-0.0963203463203463,False,50,-0.03563664001627015
2024-06-19,2024,Balaklava,229946867,70570691,5.14,2.72,2.52,0.0,-0.17309452964065,False,50,-0.03592389941712726
2024-06-23,2024,Port Augusta,230029987,70666680,6.03,3.15,3.05,0.0,-0.15162283819000236,False,50,-0.0349920621566622
2024-06-23,2024,Port Augusta,230030017,63161111,4.67,2.78,2.84,0.0,-0.14557946790319354,False,50,-0.0349920621566622
2024-06-26,2024,Gawler,230105557,43884350,4.3,2.6,2.6,0.0,-0.15205724508050086,False,50,-0.03049769508911762
2024-06-29,2024,Morphettville,230159293,7151469,4.43,3.3,3.21,0.0,-0.0772966687187906,False,50,-0.02590479315636096
2024-07-06,2024,Gawler,230371089,44327601,5.64,3.35,3.3,0.0,-0.12120249814756004,False,50,-0.021504787613035925
2024-07-10,2024,Mount Gambier,230512560,63084119,5.47,3.55,3.57,0.0,-0.09887478435512528,False,50,-0.017660354904515146
2024-07-13,2024,Murray Bridge,230571760,71403409,4.27,2.98,2.76,0.0,-0.10137843232793173,False,50,-0.014053486619181127
2024-07-17,2024,Gawler,230729716,42201555,8.11,3.55,3.35,0.0,-0.15838557857626648,False,50,-0.008183816741858474
2024-07-24,2024,Murray Bridge,230955124,4538804,4.35,3.1,2.93,0.0,-0.09269558769002592,False,50,-0.008061262728074503
2024-07-26,2024,Bordertown,231018163,44966104,4.87,3.0,2.61,1.0,-0.12799452429842573,False,50,-0.004493428261979987
2024-07-28,2024,Gawler,231078894,71939974,7.28,3.75,3.7,0.0,-0.12930402930402932,False,50,-0.00908578045067071
2024-08-03,2024,Murray Bridge,231277867,72167534,5.73,3.15,3.08,0.0,-0.14294024765228952,False,50,-0.005028963171488293
2024-08-09,2024,Mount Gambier,231536242,72414173,4.49,2.6,2.54,0.0,-0.16189823539489462,False,50,-0.004417734304978549
2024-08-21,2024,Balaklava,231995695,72850425,4.62,3.2,3.24,0.0,-0.09604978354978355,False,50,-0.0036439547206114364
2024-08-24,2024,Morphettville,232084524,71651605,3.32,2.34,2.48,0.0,-0.12614560807331893,True,50,0.001101802791819706
2024-08-28,2024,Strathalbyn,232294134,55781512,5.07,3.3,3.31,1.0,-0.10579164425318274,True,50,0.002127619978732481
2024-08-28,2024,Strathalbyn,232294161,52670875,4.19,2.94,2.68,1.0,-0.1014725699348952,True,50,0.002127619978732481
2024-08-30,2024,Naracoorte,232367666,28485916,5.21,3.65,3.5,0.0,-0.08203402308521546,False,50,-0.0030277289707131005
2024-09-04,2024,Murray Bridge,232553181,72167533,4.52,3.3,3.0,1.0,-0.08179136497720568,True,50,0.0003100687912620248
2024-09-07,2024,Morphettville,232631825,64051199,3.64,2.74,2.6,1.0,-0.09023822892436034,False,50,-0.0030882109005214986
2024-09-11,2024,Balaklava,232822521,1260068,3.43,2.58,2.5,1.0,-0.09605170972043303,False,50,-0.006532011506244273
2024-09-11,2024,Balaklava,232822563,43308857,4.13,3.05,2.94,0.0,-0.08573810185368955,False,50,-0.006532011506244273
2024-09-14,2024,Morphettville,232895738,46790789,7.2,4.6,4.7,0.0,-0.07850241545893721,False,50,-0.0021052731713148976
2024-09-22,2024,Mount Gambier,233259062,46080721,5.53,3.35,3.25,0.0,-0.11767563628512048,False,50,-0.002506088862783834
2024-10-02,2024,Balaklava,233780210,74459603,3.71,2.68,2.68,0.0,-0.1035925493824677,True,50,0.0009152995419130783
2024-10-05,2024,Morphettville,233870285,65732381,3.39,2.68,2.59,1.0,-0.0781490776207458,True,50,0.005976085177359675
2024-10-07,2024,Gawler,234013842,74571829,4.88,3.6,3.43,1.0,-0.07285974499089254,True,50,0.002970961745494466
2024-10-11,2024,Morphettville,234197245,74813702,5.13,3.6,3.38,0.0,-0.08284600389863547,True,50,0.00015459666475722833
2024-10-13,2024,Port Lincoln,234274215,66732599,5.78,3.3,3.5,1.0,-0.13001992240746568,True,50,0.0040153790022123825
2024-10-23,2024,Strathalbyn,234783708,42023223,9.960513733,5.8,6.14,1.0,-0.0720173650871987,True,50,0.0026865231993117578
2024-10-27,2024,Port Lincoln,235003736,8779680,6.53,4.2,4.2,0.0,-0.08495588128053672,False,50,-0.001160703912607114
2024-10-27,2024,Port Lincoln,235003742,67077283,5.55,3.65,3.79,0.0,-0.09379242255954581,False,50,-0.001160703912607114
2024-10-27,2024,Port Lincoln,235003748,23211041,6.21,3.3,3.0,0.0,-0.14199970721709854,False,50,-0.001160703912607114
2024-10-30,2024,Balaklava,235172351,39232687,4.46,2.88,2.93,1.0,-0.1230069755854509,True,50,0.004061277663176904
2024-11-02,2024,Morphettville,235297645,5749747,4.93,3.65,3.29,0.0,-0.0711328461474339,False,50,-0.0010550716321962583
2024-11-02,2024,Morphettville,235297681,63859101,4.89,3.15,3.84,0.0,-0.11296133995520496,False,50,-0.0010550716321962583
2024-11-06,2024,Port Lincoln,235558655,52696646,4.96,3.6,3.56,0.0,-0.07616487455197132,True,50,0.0019123837443850433
2024-11-06,2024,Port Lincoln,235558673,41408638,4.14,3.2,3.23,0.0,-0.07095410628019322,True,50,0.0019123837443850433
2024-11-07,2024,Gawler,235609712,75965266,5.68,3.9,3.99,0.0,-0.08035391838208741,True,50,0.006226329875878678
2024-11-09,2024,Morphettville,235657115,45367390,4.07,3.15,3.01,0.0,-0.07176007176007176,True,50,0.004609315969546585
2024-11-09,2024,Morphettville,235657124,47841843,4.34,2.94,2.87,1.0,-0.1097213078779899,True,50,0.004609315969546585
2024-11-09,2024,Morphettville,235657142,27693011,4.7,3.5,3.36,1.0,-0.07294832826747719,True,50,0.004609315969546585
2024-11-09,2024,Morphettville,235657160,59620345,4.25,2.98,3.0,0.0,-0.10027635215159891,True,50,0.004609315969546585
2024-11-13,2024,Murray Bridge,235882706,76246380,3.38,2.66,2.61,0.0,-0.08008186145837964,False,50,-0.004117160048399571
2024-11-20,2024,Balaklava,236144912,17526090,6.56,3.85,4.2,0.0,-0.10730123535001582,False,50,-0.003883350968198751
2024-11-23,2024,Morphettville,236226177,773678,6.09,3.45,3.32,0.0,-0.12565145998429358,False,50,-0.0035940417149355475
2024-11-24,2024,Strathalbyn,236279141,76706000,3.5,2.6,2.76,1.0,-0.09890109890109888,True,50,0.0036734002125115017
2024-11-24,2024,Strathalbyn,236279147,67222531,4.55,3.4,3.31,0.0,-0.07433742727860376,True,50,0.0036734002125115017
2024-11-29,2024,Naracoorte,236499283,77021260,5.77,3.95,3.6,0.0,-0.07985433165873237,True,50,0.00034493045872796557
2024-11-29,2024,Naracoorte,236499295,77021278,4.65,2.7,2.74,0.0,-0.15531660692951016,True,50,0.00034493045872796557
2024-11-30,2024,Morphettville,236496272,70102537,4.19,3.05,3.12,1.0,-0.08920536797214293,False,50,-1.695580620994508e-05
2024-11-30,2024,Morphettville,236496283,76335241,3.76,2.46,2.52,0.0,-0.14054661823213976,False,50,-1.695580620994508e-05
2024-12-01,2024,Clare,236582894,65732198,5.98,4.2,4.0,0.0,-0.07087115782767955,False,50,-0.0038205528318043247
2024-12-04,2024,Balaklava,236706157,77301804,5.09,3.7,3.44,1.0,-0.07380661604630165,False,50,-0.005122957960536578
2024-12-06,2024,Port Lincoln,236806927,77385805,4.48,2.96,2.98,1.0,-0.11462355212355213,False,50,-0.008203695389073173
2024-12-07,2024,Morphettville,236809433,77385665,3.16,2.26,2.3,0.0,-0.1260221799036631,False,50,-0.012655834824043005
2024-12-07,2024,Morphettville,236809496,62355454,4.83,3.3,3.31,1.0,-0.09599096555618297,False,50,-0.012655834824043005
2024-12-07,2024,Morphettville,236809505,38924459,4.69,3.1,2.86,1.0,-0.1093610289565995,False,50,-0.012655834824043005
2024-12-08,2024,Murray Bridge,236889383,77427290,5.94,3.35,2.77,0.0,-0.1301572943363988,False,50,-0.020162607057843313
2024-12-13,2024,Morphettville,237090623,72096707,4.9,2.76,2.67,1.0,-0.158237207926649,False,50,-0.01997153119560463
2024-12-14,2024,Gawler,237091717,72641882,4.32,3.2,3.35,1.0,-0.08101851851851855,False,50,-0.020767667643984522
2024-12-14,2024,Gawler,237091744,77688234,6.0,3.5,3.52,0.0,-0.11904761904761904,False,50,-0.020767667643984522
2024-12-14,2024,Gawler,237091753,77688237,5.51,3.8,4.2,0.0,-0.08166969147005443,False,50,-0.020767667643984522
2024-12-14,2024,Gawler,237091771,59415268,5.66,4.0,4.06,0.0,-0.07332155477031801,False,50,-0.020767667643984522
2024-12-17,2024,Bordertown,237225862,76934188,4.98,3.55,3.65,0.0,-0.08088692799366484,False,50,-0.026131843365636565
2024-12-17,2024,Bordertown,237225880,51294777,5.17,3.6,3.5,0.0,-0.08435418009886095,False,50,-0.026131843365636565
2024-12-17,2024,Bordertown,237225892,382052,6.52,3.35,3.64,0.0,-0.14513322955773278,False,50,-0.026131843365636565
2024-12-18,2024,Port Lincoln,237267337,59768360,3.9,2.84,2.76,0.0,-0.09570241964608162,False,50,-0.019025321529949124
2024-12-18,2024,Port Lincoln,237267351,40433970,4.69,3.45,3.37,0.0,-0.0766354562590773,False,50,-0.019025321529949124
2024-12-21,2024,Murray Bridge,237350928,59231890,4.89,3.55,3.28,0.0,-0.07719116333995796,False,50,-0.01543988273466651
2024-12-21,2024,Murray Bridge,237350937,3515862,4.27,3.25,3.16,0.0,-0.0735002702215817,False,50,-0.01543988273466651
2024-12-22,2024,Mount Gambier,237427118,6991391,3.9,2.96,2.73,0.0,-0.08142758142758139,False,50,-0.008900265023712273
2024-12-27,2024,Strathalbyn,237550403,59620493,6.01,3.3,3.24,0.0,-0.13664095194877224,False,50,-0.008909915002542679
2024-12-28,2024,Morphettville,237551101,78230140,4.18,3.0,2.91,0.0,-0.09409888357256774,False,50,-0.008186453149501782
2024-12-28,2024,Morphettville,237551128,63084171,6.03,4.1,4.3,0.0,-0.07806495975407518,False,50,-0.008186453149501782
2024-12-28,2024,Morphettville,237551155,62355454,5.37,3.9,3.96,1.0,-0.07019051711789145,False,50,-0.008186453149501782
2024-12-31,2024,Port Lincoln,237666341,64721018,7.28,4.2,4.1,0.0,-0.10073260073260074,False,50,-0.009033374597230748
2025-01-01,2025,Murray Bridge,237700433,63363700,4.38,3.15,2.89,1.0,-0.0891498151772124,False,50,-0.006065949705705204
2025-01-04,2025,Murray Bridge,237750411,78464660,6.01,3.65,3.64,0.0,-0.10758325165819521,False,50,-0.009442076905798652
2025-01-05,2025,Naracoorte,237803133,7613624,4.72,3.3,3.17,1.0,-0.091165896250642,False,50,-0.004531664046554612
2025-01-08,2025,Oakbank,237916447,49297058,6.86,3.8,4.3,0.0,-0.11738529998465552,False,50,-0.004751730005079446
2025-01-11,2025,Murray Bridge,237998226,66790075,6.78,3.35,3.42,0.0,-0.15101483731783558,False,50,-0.004456435037408779
2025-01-15,2025,Strathalbyn,238201883,78916275,4.42,2.9,2.72,1.0,-0.11858324231549386,False,50,-0.003961304217024952
2025-01-17,2025,Penola,238277961,64545710,5.74,3.8,3.71,0.0,-0.08894186686227765,False,50,-0.00866817292364988
2025-01-18,2025,Murray Bridge,238280945,78976345,3.21,2.42,2.33,1.0,-0.10169666074508898,False,50,-0.004375692731964115
2025-01-24,2025,Murray Bridge,238564249,79257849,5.5,3.7,3.89,0.0,-0.0884520884520884,False,50,-0.007647807240611787
2025-01-24,2025,Murray Bridge,238564273,62788621,7.74,4.4,4.2,0.0,-0.09807376086445854,False,50,-0.007647807240611787
2025-01-29,2025,Morphettville,238789566,72583849,3.9,2.68,2.59,1.0,-0.11672407194795248,False,50,-0.00805831254157327
2025-02-02,2025,Mount Gambier,238956053,78047845,4.89,3.45,3.14,1.0,-0.08535609495865565,False,50,-0.012043851895894214
2025-02-08,2025,Morphettville,239192402,53148141,3.98,2.6,2.5,1.0,-0.13335910320834943,False,50,-0.015309180778243336
2025-02-14,2025,Clare,239528016,79455846,3.75,2.94,3.3,1.0,-0.07346938775510203,False,50,-0.01975580825234724
2025-02-14,2025,Clare,239528028,51616010,5.8,4.1,4.3,0.0,-0.07148864592094198,False,50,-0.01975580825234724
2025-02-15,2025,Morphettville,239524459,60816370,5.51,3.05,2.8,1.0,-0.14638064919222876,False,50,-0.015880229764523024
2025-02-16,2025,Naracoorte,239591894,80130139,3.73,2.1,2.06,1.0,-0.20809396144516784,False,50,-0.02138913977048812
2025-02-16,2025,Naracoorte,239591924,15469667,3.75,2.94,3.0,0.0,-0.07346938775510203,False,50,-0.02138913977048812
2025-02-20,2025,Kangaroo Island,239768260,78976754,5.13,3.5,3.4,0.0,-0.09078251183514338,False,50,-0.027684160527182367
2025-02-22,2025,Morphettville,239812675,79803691,3.99,2.46,2.39,1.0,-0.1558774986246103,False,50,-0.027952538128944632
2025-02-22,2025,Morphettville,239812684,80362435,3.83,2.7,2.36,0.0,-0.10927376462624505,False,50,-0.027952538128944632
2025-02-22,2025,Morphettville,239812702,80362437,4.55,3.15,3.14,0.0,-0.09768009768009767,False,50,-0.027952538128944632
2025-02-22,2025,Morphettville,239812720,48872095,5.19,3.55,3.47,0.0,-0.08901191348476217,False,50,-0.027952538128944632
2025-02-22,2025,Morphettville,239812747,80362461,4.45,3.25,3.03,0.0,-0.08297320656871221,False,50,-0.027952538128944632
2025-02-23,2025,Balaklava,239888871,57113795,5.01,3.55,3.92,0.0,-0.08208934244187682,False,50,-0.026057483034391815
2025-03-01,2025,Morphettville,240124555,38937016,5.67,3.8,3.24,1.0,-0.0867910517033324,False,50,-0.027157549727502783
2025-03-01,2025,Morphettville,240124582,80639313,4.85,3.6,3.49,0.0,-0.0715922107674685,False,50,-0.027157549727502783
2025-03-02,2025,Penola,240217437,54403833,6.84,4.1,3.85,1.0,-0.09770360861503355,False,50,-0.027484500772158194
2025-03-08,2025,Murray Bridge,240470460,58371149,5.73,3.9,3.66,0.0,-0.08189018660222852,False,50,-0.02733161274339796
2025-03-08,2025,Murray Bridge,240470514,79257855,7.04,3.95,4.1,0.0,-0.11111910241657072,False,50,-0.02733161274339796
2025-03-10,2025,Morphettville,240504435,80973061,6.21,3.95,3.87,0.0,-0.09213396114882078,False,50,-0.024799977999270723
2025-03-12,2025,Strathalbyn,240696548,81155857,6.69,4.4,3.96,0.0,-0.07779589618154642,False,50,-0.020834221396694302
2025-03-16,2025,Port Lincoln,240873165,81263581,6.65,3.35,3.83,0.0,-0.14813152283694309,False,50,-0.0214633285280367
2025-03-21,2025,Mount Gambier,241107273,81517804,5.95,4.1,4.1,0.0,-0.07583521213363398,False,50,-0.015596477160146116
2025-03-21,2025,Mount Gambier,241107279,41729046,3.99,3.1,3.13,1.0,-0.07195407874525023,False,50,-0.015596477160146116
2025-03-21,2025,Mount Gambier,241107297,7189781,5.18,3.7,3.3,0.0,-0.07722007722007718,False,50,-0.015596477160146116
2025-03-22,2025,Morphettville,241102353,81517757,4.6,2.68,2.65,0.0,-0.1557430240103828,False,50,-0.015753449826218985
2025-03-22,2025,Morphettville,241102407,60568481,5.08,3.55,3.49,0.0,-0.08483974714428305,False,50,-0.015753449826218985
2025-03-26,2025,Strathalbyn,241334911,5178491,4.38,2.42,2.45,0.0,-0.18491263821276274,False,50,-0.014508302354351937
2025-03-30,2025,Port Lincoln,241509600,62591843,6.86,4.3,4.39,1.0,-0.08678554478269715,False,50,-0.012930704900344009
2025-03-30,2025,Port Lincoln,241509612,36853005,6.45,4.4,4.9,0.0,-0.07223396758280479,False,50,-0.012930704900344009
2025-05-03,2025,Morphettville,243148393,82278031,4.38,3.3,3.25,0.0,-0.074719800747198,False,50,-0.01766953974165114
2025-05-10,2025,Morphettville,243470538,83378654,4.41,3.25,3.23,0.0,-0.08093493807779525,False,50,-0.017646573325583614
2025-05-10,2025,Morphettville,243470574,49739404,5.94,3.95,3.8,0.0,-0.08481438861185694,False,50,-0.017646573325583614
2025-05-11,2025,Port Augusta,243549879,69901990,6.85,4.2,3.82,0.0,-0.09210983663538405,False,50,-0.017613613009388324
2025-05-11,2025,Port Augusta,243549885,65260535,5.06,3.15,3.15,1.0,-0.1198318589622937,False,50,-0.017613613009388324
2025-05-21,2025,Balaklava,243969090,69066730,5.8,3.9,4.18,0.0,-0.08399646330680816,False,50,-0.022715457027198904
2025-05-24,2025,Murray Bridge,244044169,71904197,4.47,2.94,2.58,0.0,-0.1164224078893302,False,50,-0.023072622739573362
2025-06-01,2025,Penola,244364401,73482805,5.28,3.75,3.67,0.0,-0.07727272727272727,False,50,-0.022399454546744246
2025-06-04,2025,Balaklava,244447083,51052649,4.61,2.76,2.44,1.0,-0.14539910088339786,False,50,-0.019508381491194576
2025-06-11,2025,Mount Gambier,244657619,82277803,5.62,3.2,3.36,1.0,-0.13456405693950177,False,50,-0.024396347116356493
2025-06-27,2025,Bordertown,245099253,68063559,4.37,2.9,2.73,1.0,-0.1159946342618165,False,50,-0.025866123137689517
2025-06-28,2025,Morphettville,245099500,67038983,4.77,3.45,3.1,0.0,-0.08021146659374714,False,50,-0.030122589039867614
2025-07-02,2025,Murray Bridge,245229895,53858031,5.95,4.2,4.02,0.0,-0.0700280112044818,False,50,-0.026613459512716875
2025-07-23,2025,Murray Bridge,245866244,73176912,5.95,3.2,3.25,0.0,-0.1444327731092437,False,50,-0.027004653083370134
2025-07-26,2025,Morphettville,245916121,6946641,5.07,3.2,2.99,0.0,-0.1152613412228797,False,50,-0.02696351255329338
2025-07-30,2025,Balaklava,246088360,73176899,5.0,3.6,3.98,0.0,-0.07777777777777778,False,50,-0.022399510852326
2025-08-06,2025,Morphettville,246310059,86820485,5.04,3.5,3.45,0.0,-0.0873015873015873,False,50,-0.022434318039661505
2025-08-06,2025,Morphettville,246310068,86820493,3.57,2.22,2.36,0.0,-0.17033840563252323,False,50,-0.022434318039661505
2025-08-08,2025,Mount Gambier,246379247,73991426,4.88,3.1,3.15,0.0,-0.11766261237440506,False,50,-0.017306149193435927
2025-08-09,2025,Morphettville,246373704,61826539,4.51,3.3,3.48,1.0,-0.08130081300813008,False,50,-0.016764022136827872
2025-08-09,2025,Morphettville,246373731,50712912,4.51,2.68,2.38,0.0,-0.15140483833603596,False,50,-0.016764022136827872
2025-08-20,2025,Strathalbyn,246804231,87379556,4.36,3.2,3.26,0.0,-0.0831422018348624,False,50,-0.01159185759241499
2025-08-20,2025,Strathalbyn,246804294,59354641,5.91,4.0,3.59,0.0,-0.08079526226734349,False,50,-0.01159185759241499
2025-08-27,2025,Gawler,247063528,1133332,6.38,4.1,4.87,0.0,-0.08716262711216455,False,50,-0.004327911801740525
2025-09-10,2025,Balaklava,247548374,22459341,5.41,3.85,4.1,0.0,-0.07489737619127634,False,50,-0.0042247288534598415
2025-09-13,2025,Morphettville,247621893,3564748,4.82,3.55,3.35,0.0,-0.07422126117702066,True,50,0.000805259003098302
2025-09-13,2025,Morphettville,247621911,88376204,3.1,2.48,2.57,1.0,-0.08064516129032262,True,50,0.000805259003098302
2025-09-13,2025,Morphettville,247621929,79803699,6.67,3.3,3.45,0.0,-0.15310526554904366,True,50,0.000805259003098302
2025-09-13,2025,Morphettville,247621947,74459617,6.91,3.85,3.6,1.0,-0.11502245945082412,True,50,0.000805259003098302
2025-09-20,2025,Morphettville,247897828,1021612,4.03,2.84,2.78,0.0,-0.1039737182399609,True,50,0.004841036531795961
2025-09-21,2025,Mount Gambier,247958728,728875,4.96,3.15,2.76,1.0,-0.11584741423451098,True,50,0.0047091889425195654
2025-09-24,2025,Balaklava,248081380,88927587,4.83,2.9,2.96,0.0,-0.1377882487327765,True,50,0.00022840401832915913
2025-09-27,2025,Morphettville,248192725,77688228,4.96,3.65,3.66,1.0,-0.07235969951391955,True,50,0.0009047308342680915
2025-09-28,2025,Strathalbyn,248274415,89059903,4.33,3.3,3.05,0.0,-0.07208342081321298,False,50,-0.0021849102962563094
2025-10-01,2025,Balaklava,248388729,84696271,5.63,3.9,3.85,1.0,-0.0787903629821925,False,50,-0.0022052693878018836
2025-10-04,2025,Morphettville,248503189,1495090,5.05,3.65,3.6,0.0,-0.07595280075952798,False,50,-0.0019642302627511654
2025-10-04,2025,Morphettville,248503216,54738742,4.69,3.1,2.84,0.0,-0.1093610289565995,False,50,-0.0019642302627511654
2025-10-11,2025,Murray Bridge,248793126,89669649,4.62,3.45,2.56,0.0,-0.07340485601355168,True,50,0.002377564190672532
2025-10-19,2025,Halidon,249196125,90008949,6.65,4.4,4.55,0.0,-0.07689678742310321,True,50,0.002415090230773659
2025-10-19,2025,Halidon,249196137,40386336,4.57,2.92,3.28,0.0,-0.12364737268067502,True,50,0.002415090230773659
2025-10-22,2025,Strathalbyn,249343207,90180587,4.33,3.05,3.26,0.0,-0.09692197024192636,True,50,0.002742379349474633
2025-10-26,2025,Clare,249532621,80398909,4.57,2.92,2.85,0.0,-0.12364737268067502,True,50,0.0032394183990361314
2025-10-26,2025,Clare,249532633,90286175,4.24,3.25,3.54,0.0,-0.07184325108853415,True,50,0.0032394183990361314
2025-10-29,2025,Murray Bridge,249695848,42011063,5.6,3.85,3.73,0.0,-0.08116883116883114,True,50,0.0034537283636005
2025-11-01,2025,Morphettville,249831410,2605465,4.09,3.1,2.88,0.0,-0.07808186765517783,True,50,0.006218544525184833
2025-11-04,2025,Morphettville,249919279,80856213,7.85,3.9,3.4,0.0,-0.1290217213784093,True,50,0.0063885640946937106
2025-11-12,2025,Balaklava,250366416,91027083,4.57,3.35,3.44,0.0,-0.07968908194258464,True,50,0.005539526753524343
2025-11-15,2025,Morphettville,250470466,54974209,4.97,3.55,3.65,0.0,-0.08048289738430583,True,50,0.005552046025104201
2025-11-15,2025,Morphettville,250470502,87767439,7.61,4.9,5.4,0.0,-0.072675587975006,True,50,0.005552046025104201
2025-11-15,2025,Morphettville,250470511,91115396,5.72,3.9,3.85,0.0,-0.0815850815850816,True,50,0.005552046025104201
2025-11-16,2025,Strathalbyn,250533327,91157401,4.87,3.1,3.02,0.0,-0.11724183612638273,True,50,0.007410506413390583
2025-11-16,2025,Strathalbyn,250533345,88376169,4.82,3.6,3.56,1.0,-0.07030889810972801,True,50,0.007410506413390583
2025-11-21,2025,Port Lincoln,250751513,79597431,5.94,4.1,3.7,0.0,-0.07555227067422193,True,50,0.004859231954858351
2025-11-28,2025,Mount Gambier,251024865,80329460,3.15,2.52,2.59,0.0,-0.07936507936507936,True,50,0.004767154092063741
2025-11-29,2025,Morphettville,251020868,907441,7.28,4.7,4.86,0.0,-0.07540332008417117,True,50,0.005193388840851604
2025-11-29,2025,Morphettville,251020904,72444296,6.8,4.4,4.2,1.0,-0.0802139037433155,True,50,0.005193388840851604
2025-12-03,2025,Balaklava,251214749,92087575,4.37,2.92,3.43,0.0,-0.11363280147957744,True,50,0.0059517811375189855
2025-12-05,2025,Port Lincoln,251283277,90603936,5.98,3.7,3.4,0.0,-0.1030461900027117,True,50,0.00593725178751997
2025-12-06,2025,Morphettville,251287334,63026461,6.1,3.55,3.55,0.0,-0.11775571461556222,True,50,0.0061340733702935635
2025-12-06,2025,Morphettville,251287352,92161119,5.17,2.88,2.74,0.0,-0.15379862454330537,True,50,0.0061340733702935635
2025-12-12,2025,Morphettville,251537454,4441129,4.45,2.78,3.16,0.0,-0.13499312909223188,True,50,0.017040791760723956
